review_id,review,positive_first,use_negative_dot,use_positive_dot,positive_len_1,positive_len_2,negative_len_1,negative_len_2,positive_negative_len_prop_1,positive_negative_len_prop_2,use_extreme_positive_words_1,use_extreme_positive_words_2,use_extreme_positive_words_3,use_extreme_negative_words_1,use_extreme_negative_words_2,use_extreme_negative_words_3,topic_price_positive,topic_facilities_positive,topic_design_positive,topic_location_positive,topic_room_positive,topic_staff_positive,topic_food_positive,topic_metro_positive,topic_bathroom_positive,topic_view_positive,topic_price_negative,topic_staff_negative,topic_bathroom_negative,topic_room_negative,topic_food_negative,topic_location_negative,topic_facilities_negative,topic_air_negative,use_negative_nothing_to_dislike,use_positive_nothing,detailed,list,positive_buttom_line_recommendation,negative_buttom_line_recommendation
544,"Negative: There was nothing I didn't like about this Hotel Positive: Amazing Hotel. Stylish and Sophisticated. The design and attention to detail is excellent with amazing staff which are helpful and friendly 
",0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
545,"Negative: WIFI not included, in the Booking.com booking I asked for a quiet room it was just next to the air conditioning units. Breakfast is not very exciting no yoghurt or fruit on cereal bar set up its extra bread is sliced no sourdough or interesting cereals. Come on Westbury, raise your game not everyone wants a basket of croissants. Positive: When we asked to be moved to another room this was executed without fuss and very efficiently.",0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
546,"Positive: Amazing Hotel. Stylish and Sophisticated. The design and attention to detail is excellent with amazing staff which are helpful and friendly 
Negative: There was nothing I didn't like about this Hotel",1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
547,"Positive: When we asked to be moved to another room this was executed without fuss and very efficiently. Negative: WIFI not included, in the Booking.com booking I asked for a quiet room it was just next to the air conditioning units. Breakfast is not very exciting no yoghurt or fruit on cereal bar set up its extra bread is sliced no sourdough or interesting cereals. Come on Westbury, raise your game not everyone wants a basket of croissants.",1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
548,"Negative: can't think of anything Positive: The location of this hotel is excellent but the staffs and services provided are even more impressive. This hotel isn't cheap but if this is the price range you are looking at I believe you can't find a better deal than this hotel in terms of the location service and amenities. I will definitely stay here again next time I am visiting London
",0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
549,"Negative: There is no privcy, I can hear both rooms talking and I listen to the tv very clearly the walls are thin I think. Positive: The location is the best thing in mayfair, the room service is 24hour and is great.",0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,"Positive: The location of this hotel is excellent but the staffs and services provided are even more impressive. This hotel isn't cheap but if this is the price range you are looking at I believe you can't find a better deal than this hotel in terms of the location service and amenities. I will definitely stay here again next time I am visiting London
Negative: can't think of anything",1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
551,"Positive: The location is the best thing in mayfair, the room service is 24hour and is great. Negative: There is no privcy, I can hear both rooms talking and I listen to the tv very clearly the walls are thin I think.",1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,"Negative: Positive: Restaurant food was perfect. Staff totally professional and most helpful. Room was spotlessly clean and well equipped 
",0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
553,Negative: Tea making facilities should have been in room on arrival if ordered previously in my opinion. Positive: An impressive extensive breakfast menu. Excellent staff in all areas. ,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,"Positive: Restaurant food was perfect. Staff totally professional and most helpful. Room was spotlessly clean and well equipped 
Negative:",1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
555,Positive: An impressive extensive breakfast menu. Excellent staff in all areas.  Negative: Tea making facilities should have been in room on arrival if ordered previously in my opinion.,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,"Negative: Nothing  Positive: We stayed at this hotel on the day we were married. The staff made every effort to make our stay super special and for that reason it will always be our favourite hotel in London. The rooms were lovely and breakfast was delicious 
",0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
557,"Negative: There was nothing I didn't like. Positive: The staff were brilliant, there were always lots of people around to greet you, serve you at reception concierge and help you with your bags etc. I was very impressed. Loved the location too as you feel like you re in a nice area and really central too.",0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
558,"Positive: We stayed at this hotel on the day we were married. The staff made every effort to make our stay super special and for that reason it will always be our favourite hotel in London. The rooms were lovely and breakfast was delicious 
Negative: Nothing ",1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
559,"Positive: The staff were brilliant, there were always lots of people around to greet you, serve you at reception concierge and help you with your bags etc. I was very impressed. Loved the location too as you feel like you re in a nice area and really central too. Negative: There was nothing I didn't like.",1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
560,"Negative: Odd menu in colony room and rather outsized pastries at breakfast  Positive: Fabulous. Walking distance from Bond st. Wonderful staff. Gave me a phone charger. Free room upgrade. Stunning room and bathroom. Marvellous complimentary chocolate glorious mini bar with divine shortbread. Outstanding bathroom. Loved the residents cub room. Excellent spa with superb hair dresser. Loved my perfect boiled eggs at breakfast. They then sent me off in a wonderful Daimler limousine for my meeting at Claridges. I will be returning 
",0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
561,Negative: Nothing. Positive: superb beds with comforters rooms could be larger but general manager upgraded me compliments of the hotel. Absolutely nothing was too much trouble for the staff. It is without doubt the best service. I have ever had at ANY hotel.,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
562,"Positive: Fabulous. Walking distance from Bond st. Wonderful staff. Gave me a phone charger. Free room upgrade. Stunning room and bathroom. Marvellous complimentary chocolate glorious mini bar with divine shortbread. Outstanding bathroom. Loved the residents cub room. Excellent spa with superb hair dresser. Loved my perfect boiled eggs at breakfast. They then sent me off in a wonderful Daimler limousine for my meeting at Claridges. I will be returning 
Negative: Odd menu in colony room and rather outsized pastries at breakfast ",1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
563,Positive: superb beds with comforters rooms could be larger but general manager upgraded me compliments of the hotel. Absolutely nothing was too much trouble for the staff. It is without doubt the best service. I have ever had at ANY hotel. Negative: Nothing.,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
564,"Negative: Positive: Clean, comfort and very helpfull staff. I arrived early and the staff manage to help me make an early checkin 
",0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,"Positive: Clean comfort and very helpfull staff. I arrived early and the staff manage to help me make an early checkin 
Negative:",1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,"Negative: Coordination between breakfast staff. Claimed we ate breakfast and charged us but we did not. Got out money back though. Positive: Cozy room
",0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
567,"Positive: Cozy room
Negative: Coordination between breakfast staff. Claimed we ate breakfast and charged us but we did not. Got out money back though ",1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
568,"Negative: Positive: The entire staff was top notch. Very friendly and helpful. Hotel is completely new after redesign. Room is cozy and clean. Honestly bar outstanding
",0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,"Positive: The entire staff was top notch. Very friendly and helpful. Hotel is completely new after redesign. Room is cozy and clean. Honestly bar outstanding
Negative:",1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,"Negative: The Internet conection was very poor. Positive: Brand new hotel very, clean and comfortable bed, and a plus a very nice swimming pool and sauna in the basement 
",0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
571,"Positive: Brand new hotel very clean and comfortable bed and a plus a very nice swimming pool and sauna in the basement 
Negative: The. Internet conection was very poor ",1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
572,"Negative: Positive: Great hotel we have discovered a little diamond in Paris. Will definitely return. Good luck to the team for this new project. We wish you all the success you deserve 
",0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
573,"Positive: Great hotel we have discovered a little diamond in. Paris. Will definitely return. Good luck to the team for this new project. We wish you all the success you deserve 
Negative:",1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
574,"Negative: The staff were as if seeing Indians for the first time. Could feel that they need better understanding of diversity  Positive: The over all stay and hotel was excellent. The hotel is very close to metro and each to access. Also the rooms are small but very comfortable 
",0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
575,"Positive: The over all stay and hotel was excellent. The hotel is very close to metro and each to access. Also the rooms are small but very comfortable 
Negative: The staff were as if seeing. Indians for the first time. Could feel that they need better understanding of diversity ",1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
576,"Negative: Positive: The hotel is located in a lovely quiet neighbourhood of Paris easy accessible and well connected. The place is lovely. The staff were all really helpful and friendly and very accommodating. The Spa area is a great addition to the stay. We had a fabulous time and would return 
",0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
577,"Positive: The hotel is located in a lovely quiet neighbourhood of. Paris easy accessible and well connected. The place is lovely. The staff were all really helpful and friendly and very accommodating. The. Spa area is a great addition to the stay. We had a fabulous time and would return 
Negative:",1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
578,"Negative: Stronger coffee capsules in the bedrooms for the Nespresso but really that is personal preference  Positive: The staff were amazingly friendly welcoming and youthful. The entire hotel is renovated in a gorgeous style and feels very fresh. The gym equipment is top of the range the sauna and pool were amazing. I dont think I could fault this hotel 
",0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
579,"Positive: The staff were amazingly friendly welcoming and youthful. The entire hotel is renovated in a gorgeous style and feels very fresh. The gym equipment is top of the range the sauna and pool were amazing. I dont think. I could fault this hotel 
Negative: Stronger coffee capsules in the bedrooms for the. Nespresso but really that is personal preference ",1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
580,"Negative: The swimming pool and fitness suite is on level 1 and got flooded due to the heavy rain when we stayed there couldn't use it due to this  Positive: The hotel is extremely clean and lobby is beautiful. Staff very friendly, bedroom spacious and clean excellent shower. Location is good 15 mins walk to Eiffel Tower and 20 mins walk to Jardin Du. Luxumbourg. Area is very nice clean and quiet with good restraints nearby
",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
581,"Positive: The hotel is extremely clean and lobby is beautiful. Staff very friendly bedroom spacious and clean excellent shower. Location is good 15 mins walk to. Eiffel. Tower and 20 mins walk to. Jardin. Du. Luxumbourg. Area is very nice clean and quiet with good restraints nearby
Negative: The swimming pool and fitness suite is on level 1 and got flooded due to the heavy rain when we stayed there couldn't use it due to this ",1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
582,"Negative: Positive: The personal attention of the staff was out of the ordinary these days. Extremely professional and friendly. The modern design and amenities of the room and the hotel areas were very pleasing and welcoming. The swimming pool and fitness facility looked very luxurious and clean although we did not have the time to experience it. The breakfast was superb as well as the serving personnel. The best surprise was the cleanliness of the hotel since it is brand new. Will choose it again the next time. Paris is on my travel list if I want to be close to the center of the attractions. Special thanks to Ckndy at the reception. She made our experience so positive 
",0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
583,"Positive: The personal attention of the staff was out of the ordinary these days. Extremely professional and friendly. The modern design and amenities of the room and the hotel areas were very pleasing and welcoming. The swimming pool and fitness facility looked very luxurious and clean although we did not have the time to experience it. The breakfast was superb as well as the serving personnel. The best surprise was the cleanliness of the hotel since it is brand new. Will choose it again the next time. Paris is on my travel list if. I want to be close to the center of the attractions. Special thanks to. Ckndy at the reception. She made our experience so positive 
Negative:",1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
584,"Negative: Positive: The hotel opened one months before we arrived. With that everything is new and shiny. The Spa and Fitness area is amazing and included in the room price. Hamam Sauna Fitness room and swimming pool are free of charge. The internet connection was great no issues with that I can't say anything about the breakfast as we decided to eat outside. The location is very central. Eiffel tower is 25 mins walking distance. The catacombs as well. For the lazy people Uber is quite cheap and easy to get within Paris. The staff is very helpful and friendly. They could answer all questions about the location and how to get somewhere. I would totally recommend this place and when going to Paris again I will stay there again 
",0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
585,"Positive: The hotel opened one months before we arrived. With that everything is new and shiny. The. Spa and. Fitness area is amazing and included in the room price. Hamam. Sauna. Fitness room and swimming pool are free of charge. The internet connection was great no issues with that. I can't say anything about the breakfast as we decided to eat outside. The location is very central. Eiffel tower is 25 mins walking distance. The catacombs as well. For the lazy people. Uber is quite cheap and easy to get within. Paris. The staff is very helpful and friendly. They could answer all questions about the location and how to get somewhere. I would totally recommend this place and when going to. Paris again. I will stay there again 
Negative:",1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
